wallet,avg_month_pay,LSCP_prob,MIDAS_max_prob,MIDAS_mean_prob,combined_prob
0x4f5c09f1b765c4bc6dfc4195533e65b17745c9e6,14.032487,0.9556323396747216,0.9999412309447032,0.4999706154723516,0.8189338224140106
0x146d1ef2c275f662223ff7c63d4915f661fae710,9.212839333333331,0.9999999492175362,0.999914587371562,0.4865853714682295,0.8178573910035445
0xa9d4a4adc36479e82693a1066f18680c3748ad39,12.657618,0.869000592599396,0.9999997544074896,0.6978806146802461,0.817664599223651
0xd6d68d59490d673f5d5c9a17b567920d4c7bdff6,23.574687,0.9999023886502822,0.9991844510117728,0.390599036591985,0.8171113830327931
0x8fc22638f93490ae14180f325353d6d8bf47c88e,36.1013944,0.92290696865809,0.9999992918203864,0.5606654045298276,0.8142344994196112
0x55e34d5b4f5b7259b6cdc2e1271a786e7efd537d,12.196019,0.9300565200059352,0.9999996575218736,0.5433024511626504,0.8140302993529498
0xa13ec922822a5ffe166703715672dd43236be602,27.04508733333333,0.848632352734916,0.9999996731870456,0.7314656770910901,0.8134823500417683
0x9afac6ae0ec19d98f4d5e3296cf08f0f4f5b6621,9.906287999999998,0.8473777993659486,0.999999775423427,0.7871327405911124,0.8132494871212534
0xb747787eb6b4cc3f9000bd77e78cafaf5ff07e74,13.086835,0.9268145653636248,0.9999989043933102,0.5478434266757565,0.8131232237572643
0x12d9957f1c24c330dde9a0fd1bfda4c773b0bfbe,17.595292666666666,0.955358795758304,0.9997499532539612,0.4791884557158414,0.8125076937455652
0xc1453a2b8e370c0a16bb4c35f93fb491d9033f62,10.75971225,0.9762228604677552,0.99999968390154,0.4297554595219756,0.8122826401840212
0x445cc330b536368ee1fd7323957d57f631a2ae3e,14.874253,0.8250848928561976,0.9999998235984244,0.7806942151457829,0.811767689543073
0x998ebaf06e23be2663e1cb02c528db9a27ded6b9,21.2638175,0.8634585640399597,0.999999538645038,0.6903300919547684,0.8115200224144022
0xee72359aeb625b16469c753d1d57c99bba038ace,15.2237222,0.8155634999305111,0.9999992808646656,0.7971594769807829,0.8100422930455926
0xe279e9da50945a8f1b801f6f6aff55056640957b,14.242127166666668,0.927267152821812,0.9999997969599874,0.532648743999733,0.8088816301751883
0x28593b54ec8432983839ee2addcdb4e602ae81b6,19.6192775,0.9722240432409912,0.9999992057230984,0.4272006925833788,0.8087170380437074
0x202bda9bb700f915789c4b5f5a22329b27ed833c,10.967468,0.9406363353802488,0.9999616686606492,0.4999808343303245,0.8084396850652714
0xe65d96107d21447824378b8824f5ce7f3af1ed17,12.166299999999998,0.8842351486825163,0.9999994436158136,0.6302771350203549,0.8080477445838677
0x1e657598e3783e29c6076a769a3872d07472d8ca,25.2794946,0.8424870954328275,0.999999367757225,0.7241770245917734,0.8069940741805113
0x7909799bb15c166d345b20c98a92e1590cb70703,24.6052215,0.8519653433385406,0.9999997278201376,0.7005065162670681,0.8065276952170988
0x087194df57ba65e21bb20818e1dc64da76be3f4c,18.6921265,0.8821546529235196,0.999999191409134,0.6297985090898778,0.8064478097734269
0x8a0fef190c5899605e7da17eae575f536945beb8,15.0245255,0.850874114212288,0.9999990584143792,0.702446869255907,0.8063459407253737
0x9489e7b1fae6b3ba71a440cfdc40ba424109ee20,10.308151999999998,0.9169265098267618,0.9999994368709156,0.5468563345968593,0.8059054572577911
0xbaa2fac30e43031d9d181ab1d45970c1f7ac1b38,17.879851199999997,0.8115964086095906,0.9999998046563404,0.7870355087115598,0.8042281386401813
0x7a582bcf950a30c0ca783b99026be55a6ad6efb6,19.6414165,0.8659987341319262,0.9999997368913264,0.6592703165232818,0.8039802088493329
0x93a036000b6f9aa23151e113d81745f41c688d19,14.96752525,0.9088751734103434,0.999999409289768,0.5578838219906256,0.803577767984428
0xb3776cdf28b23994d77bbf889fbb22b255637165,7.845618333333333,0.9536682136403468,0.9999998137960832,0.7282643400116033,0.8035662942017364
0x1f9522de481203fae4d50f5fe0f051ed37107336,10.325046666666667,0.9051017334815472,0.999999747815458,0.5661636252733316,0.8034203010190825
0x8a2b62426495810b59a9d041ab47e42376bae571,15.493665666666663,0.7948900027539072,0.9999997477590656,0.8207245637999852,0.8026403710677306
0xc33d367c41ab65acb5034301e9ed7be34de23691,19.134347666666667,0.7884937624697166,0.9999997951441864,0.8342186165258935,0.8022112186865695
0xdd9ae6697f61367ad14211a20ce89024f3fe3516,7.452164,0.9743495747541872,0.9999696481914804,0.7759484095503376,0.8020492483647284
0xdd8e898b37eaf390cf53790f2ea2cabedac7afa2,14.627844,0.9134110476792928,0.9999997818211092,0.5388595394077773,0.8010455951978381
0x30e56764dc5fffd658c4a290408cb41ddeb9aa5f,12.304967,0.8737179011185584,0.9999996991502896,0.6276743988403566,0.7999048504350978
0xca4450b330c8836757989dc3febb6ee78a7c8099,8.0776345,0.9835012386090666,0.9999930114320662,0.5939628142663803,0.7985585407239049
0x6b80222b34e09fceefc72d003312e7d5c8007bdc,11.264295,0.8244901459714982,0.999999794891589,0.7376729832408829,0.7984449971523135
0x73062f023b19fedfd2d04df895af0b28f31456ae,8.6169225,0.8827714103968766,0.9999997730747392,0.7476185786890122,0.7980306767528623
0x0a3971d3565da690a2b49287d23e8568223e1d14,9.303284,0.859649075060166,0.9999976585165512,0.7376362431130337,0.7975394701493239
0x86e846f759da3025b65732ec133f41c16bc5aa6b,11.456596999999997,0.8734703435182257,0.9999998069891136,0.6202080305294776,0.7974916496216012
0xaa5ad81e77f680e70215c0252446995165002f36,12.181378333333331,0.8998583827379949,0.9999997584278016,0.5548030733369386,0.7963417899176779
0xe16fe6db65fa9bd1280acbe8c5266cb1212eca48,10.35263575,0.8672021755133955,0.9999998030500792,0.6285719295690784,0.7956131017301004
0x722cc4781c5e9b18388a270858bb28e41411328e,11.769618,0.8223608367994782,0.9999997675271672,0.7329954071350452,0.7955512079001483
0x87d57633d5a8c5c7ba623c14ab39d471c3d788a7,15.151499,0.7593993657182883,0.999999730968357,0.8793996542404088,0.7953994522749244
0xca348681f9b937f06784a2056775a56ca4ab7c1c,14.539578,0.9215547251324584,0.9999674567873644,0.4999837283936821,0.7950834261108255
0xe0d8926a51f9a1dd8e089d9a3dd88f88ffb2f1dc,19.8789955,0.8714313056492226,0.9999997844030536,0.6154242923884766,0.7946292016709988
0x971c12033fbddef6d9a83243b1166107c930267f,12.892345333333337,0.8631922626319123,0.9999998092199812,0.6342692074959037,0.7945153460911096
0xa8e6e245d40f166bd881dbcede09bca1ea0ffc08,19.077439666666667,0.82007176251064,0.9999997455538612,0.734501483277363,0.7944006787406568
0xa8c2435fe6b9d043fe0708b7007bae5bfa59e37a,13.883902,0.8691870143573122,0.9999997428665692,0.6139008134471052,0.7926011540842501
0xd887333c3acfc5f6e449b53d08c82375b54f920e,13.327913499999998,0.9509397062007956,0.9999978864460964,0.4227013312789449,0.7924681937242403
0xfcaee86970f599a188fb18d0798fdc08e92489ca,16.82251,0.8766120310219274,0.9999998502138536,0.5905420196035712,0.7907910275964205
0x5eb3f2b82bf55ecd77611caac1c84cb7fd885aea,12.7001534,0.7689700870686882,0.9999998473549075,0.8392032146291244,0.7900400253368189
0xbe7e2d6dc198e4cb964142049a24c7b7adf6ce05,14.887399333333333,0.9516228041397552,0.9999991643566468,0.4115561782982936,0.7896028163873167
0x2e44fa93691b1fb406da9bdf80bcf8061f0c5881,12.5188,0.9854896343944282,0.9911012708924392,0.3303670902974797,0.7889528711653436
0x72125e350269fe78418a1675c1277692157283d9,13.27029925,0.8366233341431915,0.999999767339141,0.6771695420820689,0.7887871965248546
0x18ad9b81625dd41769ceddec269832dc6fe0be80,13.496118,0.8172268246267118,0.9999991668060516,0.7218708773080793,0.788620040431122
0x159a46369d811b0a071acf57bb6d1b9d57c4e0c8,11.1464338,0.8235428777674629,0.9999991257438878,0.7013558475435564,0.7868867687002908
0x38def2c89a92694e8029c3fa60ada6a30c65ecb5,10.331919666666666,0.8581727354069084,0.9999996722637507,0.6155527425366867,0.7853867375458418
0x4523d5d94ac8a53e9a11104b0c5e36cbe350a913,21.900658,0.7675735969138309,0.9999996237418388,0.8238700003634705,0.7844625179487228
0xa53d5c9cca2aa7649a06a599958edb06ce680733,30.4553778,0.8161373845135984,0.9999997168322766,0.7097547968536019,0.7842226082155994
0x5f5869f30535c0f322657de121260a6612ffacf4,11.516894333333331,0.891234547662088,0.999999687842628,0.5307716915927645,0.7830956908412908
0xb46234103fb10683782787d7f483173adc2924ee,15.533824,0.8791760084335349,0.9999998192350502,0.5530897864121465,0.7813501418271184
0x3f6312fd939dcadf607c8eed886e0156faecda15,15.0042975,0.7680476812638388,0.9999998504074764,0.8022975988131048,0.7783226565286185
0x9e761f3cb87650e137f3b88b2c69028a7c397e51,201.2022116666666,0.9892487875765542,0.9999971565559722,0.285586530843616,0.7781501105566727
0xa64291d9ef2fb5c63a1b9abb9e42de038adee531,8.62528625,0.9517687340866268,0.9999997229195834,0.5150574879986947,0.7779593340406173
0x86788a7b3526318f1b2a8e13ccf2a97d6cf09aaa,19.3543885,0.7520743589487909,0.9999996414145146,0.8381706803381551,0.7779032553656001
0x263eaa960e8e961bb530e3b2a50adcef68c6600d,12.219691,0.8062946425968727,0.9999993476430274,0.7113817478457266,0.7778207741715288
0xdc8c9eeb0d1bcf1beb14bef3234bc42b89a829b2,8.12422,0.8732677282483147,0.9999997552209624,0.7649467194761681,0.7769552464101019
0xf9fb95a0d0aa0a155ce9eb63b75effaa806eba89,9.722598,0.8048946230845535,0.999990276342898,0.7706695034968474,0.7768628824433316
0x5c2bec22c7540df646c0267f3f576ffbb444c139,15.62554175,0.7697993889230768,0.999999775496219,0.7927446291064506,0.7766829609780889
0x62384f4255fd735b813304b6736e34405ae1fe5a,12.8270302,0.7441491891961043,0.9999983641070204,0.850270525863101,0.7759855901962034
0xce66c88330a9bf0d45ef4ab05649a124e4d83f33,20.696749,0.8109148811741684,0.9999997900210466,0.6939898497418759,0.7758373717444806
0x1a020fc6d7f50daa9843acba134ca2a563c44021,9.426431,0.8105547740056265,0.9999989944550988,0.7693745831634529,0.7757202420308226
0xb8f34dc4cac18d5f53a70c02308a29fe2436060b,14.041477999999996,0.9294715902068108,0.9999994750401244,0.4169237607414226,0.7757072413671943
0xd36b368d3166d030567583bc43fe621cdb49a90b,8.168351000000001,0.836445396016646,0.999999855028418,0.8370222360936839,0.7751584422975544
0x9a785f2c097451593655511cc5098ee3c7cd3f35,10.228909000000002,0.8626615454823224,0.999999584510674,0.569627428343025,0.7747513103405332
0x0fef531a1e3e19699dddb17df5b9468de52e6d0d,22.41359175,0.8261641451364092,0.999999121543872,0.6536411930818319,0.774407259520036
0xefb43a20850359899e9c58e428fbd16fb4530a6d,11.847382,0.8577342697336763,0.9999993190814024,0.5793723720306299,0.7742257004227623
0x18b396f772ef19f062621927925be09ef9ba8737,12.0224644,0.7773142990511596,0.999999741045668,0.7661298863430747,0.773958975238734
0x3b08aa3fbd7388ab4d52f61142c1e4734cdc7dac,26.5034568,0.8094215862858711,0.9999996941881848,0.6900047518733106,0.773596535962103
0xec4437e440df0858ad198d16c164bd0124f8aa90,14.409146333333332,0.8770308186169159,0.9999408880294054,0.5291068524471365,0.7726536287659821
0x6925b9807a9b4a79201b8f82db89f48d896952e3,8.510925,0.929239688000946,0.99999880784832,0.5553066713469926,0.7706069063071969
0x00409b11db5b50907628818529262814ffd5dc59,25.6329928,0.8622893202744263,0.9999997649930288,0.5566732604291994,0.7706045023208582
0xa16c9e23ce2f5cb17264060358a0c341a4982fcb,17.046367999999998,0.7634186657763669,0.9999996716792802,0.7866542349035865,0.7703893365145327
0xf98056a5d2f7fa646cfa53cb77580f2d3ebae546,21.1394415,0.9392260581297384,0.9997295371669768,0.3764077413495111,0.7703805630956702
0x6a5080c9f88d358f077723fc5822ea41aac18fa1,23.681348,0.7478152184905434,0.9999997318259024,0.8225359991759658,0.7702314526961701
0x310f218b37d72eed03f77058a15babbfd0452030,38.07545316666668,0.9765773669392944,0.9999973920704726,0.2864292668993037,0.7695329369272972
0xab3e4e274481a8be3abdf57ad1f7889306c46a79,14.682451000000006,0.8556356315736819,0.9999997608946806,0.5670357955007567,0.7690556807518043
